2f94e6169877eb0a98645c50fe64a31d84823139,DELETE,regular-file,.mvn/wrapper/maven-wrapper.properties,953,
58b180e2ee6de1146b17fc6c131d0c0d6db7f9fb,DELETE,regular-file,src/main/resources/application.properties,910,
925cdd9efae3a9fbf444425b58a69727f2b74e31,DELETE,regular-file,src/test/resources/application-test.properties,317,
